round_num,venue,date,year,team_1_team_name,team_1_q1_goals,team_1_q1_behinds,team_1_q2_goals,team_1_q2_behinds,team_1_q3_goals,team_1_q3_behinds,team_1_final_goals,team_1_final_behinds,team_2_team_name,team_2_q1_goals,team_2_q1_behinds,team_2_q2_goals,team_2_q2_behinds,team_2_q3_goals,team_2_q3_behinds,team_2_final_goals,team_2_final_behinds
22,Junction Oval,1974-08-31 14:00,1974,Fitzroy,2.0,3.0,7.0,6.0,10.0,9.0,15.0,11.0,Geelong,3.0,5.0,5.0,7.0,12.0,7.0,17.0,11.0
22,Western Oval,1974-08-31 14:00,1974,Footscray,5.0,4.0,8.0,6.0,9.0,7.0,13.0,9.0,Richmond,2.0,4.0,4.0,7.0,9.0,10.0,11.0,14.0
22,Princes Park,1974-08-31 14:00,1974,Hawthorn,2.0,6.0,5.0,8.0,6.0,13.0,10.0,17.0,North Melbourne,2.0,3.0,4.0,4.0,10.0,8.0,16.0,10.0
Elimination Final,Waverley Park,1974-09-07 14:30,1974,Collingwood,5.0,6.0,10.0,6.0,13.0,9.0,19.0,10.0,Footscray,3.0,1.0,4.0,11.0,6.0,11.0,6.0,19.0
Qualifying Final,M.C.G.,1974-09-07 14:30,1974,North Melbourne,3.0,2.0,4.0,5.0,8.0,8.0,15.0,13.0,Hawthorn,1.0,5.0,4.0,10.0,6.0,15.0,8.0,17.0
Semi Final,M.C.G.,1974-09-14 14:30,1974,Hawthorn,7.0,5.0,12.0,7.0,18.0,11.0,21.0,12.0,Collingwood,2.0,2.0,7.0,4.0,12.0,4.0,13.0,10.0
Semi Final,Waverley Park,1974-09-14 14:30,1974,Richmond,5.0,7.0,7.0,8.0,9.0,11.0,10.0,13.0,North Melbourne,0.0,0.0,2.0,8.0,5.0,11.0,6.0,16.0
Preliminary Final,M.C.G.,1974-09-21 14:30,1974,North Melbourne,4.0,1.0,5.0,2.0,8.0,5.0,8.0,8.0,Hawthorn,5.0,3.0,6.0,5.0,6.0,7.0,7.0,9.0
Grand Final,M.C.G.,1974-09-28 14:30,1974,Richmond,3.0,8.0,10.0,11.0,12.0,17.0,18.0,20.0,North Melbourne,3.0,2.0,8.0,3.0,11.0,4.0,13.0,9.0
1,Kardinia Park,1975-04-05 14:10,1975,Geelong,1.0,6.0,4.0,10.0,7.0,11.0,8.0,14.0,Carlton,5.0,2.0,7.0,5.0,8.0,7.0,13.0,16.0
1,Victoria Park,1975-04-05 14:10,1975,Collingwood,3.0,7.0,4.0,12.0,8.0,14.0,12.0,19.0,South Melbourne,1.0,2.0,4.0,3.0,7.0,5.0,8.0,7.0
1,Windy Hill,1975-04-05 14:10,1975,Essendon,7.0,2.0,16.0,4.0,16.0,7.0,21.0,10.0,St Kilda,3.0,1.0,4.0,5.0,7.0,8.0,9.0,13.0
1,Junction Oval,1975-04-05 14:10,1975,Fitzroy,2.0,2.0,5.0,6.0,10.0,11.0,14.0,14.0,Richmond,5.0,6.0,9.0,8.0,11.0,9.0,15.0,13.0
1,M.C.G.,1975-04-05 14:10,1975,Melbourne,5.0,0.0,9.0,3.0,13.0,7.0,17.0,9.0,Footscray,4.0,1.0,9.0,6.0,11.0,8.0,15.0,10.0
1,Princes Park,1975-04-05 14:10,1975,Hawthorn,6.0,9.0,9.0,12.0,12.0,12.0,15.0,15.0,North Melbourne,2.0,0.0,7.0,3.0,9.0,7.0,11.0,10.0
2,Princes Park,1975-04-12 14:10,1975,Carlton,7.0,1.0,11.0,4.0,19.0,6.0,27.0,10.0,Collingwood,2.0,3.0,6.0,8.0,10.0,16.0,10.0,19.0
2,Lake Oval,1975-04-12 14:10,1975,South Melbourne,4.0,3.0,7.0,5.0,12.0,8.0,15.0,12.0,Essendon,4.0,5.0,7.0,8.0,14.0,11.0,19.0,17.0
2,Western Oval,1975-04-12 14:10,1975,Footscray,4.0,2.0,8.0,6.0,10.0,9.0,17.0,14.0,Fitzroy,4.0,4.0,7.0,6.0,10.0,12.0,11.0,17.0
2,M.C.G.,1975-04-12 14:10,1975,Richmond,3.0,7.0,6.0,9.0,13.0,13.0,15.0,22.0,Geelong,2.0,2.0,4.0,6.0,7.0,8.0,10.0,12.0
2,Moorabbin Oval,1975-04-12 14:10,1975,St Kilda,5.0,2.0,8.0,5.0,9.0,11.0,11.0,15.0,Hawthorn,5.0,2.0,9.0,11.0,12.0,18.0,17.0,19.0
2,Arden St,1975-04-12 14:10,1975,North Melbourne,4.0,6.0,7.0,8.0,11.0,10.0,15.0,13.0,Melbourne,1.0,1.0,7.0,6.0,11.0,7.0,16.0,9.0
3,Princes Park,1975-04-19 14:10,1975,Carlton,4.0,5.0,9.0,9.0,10.0,16.0,14.0,18.0,North Melbourne,3.0,2.0,4.0,5.0,7.0,8.0,9.0,12.0
3,Junction Oval,1975-04-19 14:10,1975,Fitzroy,1.0,3.0,8.0,3.0,10.0,5.0,12.0,13.0,Collingwood,4.0,4.0,5.0,5.0,10.0,12.0,12.0,15.0
3,Windy Hill,1975-04-19 14:10,1975,Essendon,3.0,7.0,7.0,13.0,14.0,17.0,16.0,21.0,Melbourne,4.0,5.0,9.0,7.0,11.0,10.0,15.0,10.0
3,Kardinia Park,1975-04-19 14:10,1975,Geelong,2.0,5.0,4.0,5.0,9.0,7.0,13.0,12.0,Footscray,4.0,1.0,6.0,7.0,11.0,7.0,14.0,14.0
3,Waverley Park,1975-04-19 14:10,1975,Richmond,3.0,2.0,4.0,7.0,9.0,10.0,12.0,15.0,Hawthorn,1.0,6.0,7.0,10.0,13.0,11.0,17.0,14.0
3,Moorabbin Oval,1975-04-19 14:10,1975,St Kilda,6.0,9.0,8.0,12.0,11.0,20.0,11.0,21.0,South Melbourne,0.0,3.0,2.0,11.0,5.0,13.0,9.0,17.0
4,Waverley Park,1975-04-25 14:10,1975,Carlton,3.0,4.0,7.0,8.0,9.0,13.0,12.0,15.0,Essendon,4.0,1.0,9.0,4.0,12.0,6.0,16.0,8.0
4,M.C.G.,1975-04-25 14:10,1975,Melbourne,1.0,0.0,4.0,2.0,8.0,4.0,12.0,8.0,St Kilda,5.0,4.0,11.0,12.0,15.0,17.0,18.0,25.0
4,Victoria Park,1975-04-26 14:10,1975,Collingwood,6.0,2.0,11.0,4.0,14.0,9.0,17.0,10.0,Geelong,4.0,4.0,7.0,8.0,11.0,10.0,14.0,15.0
4,Arden St,1975-04-26 14:10,1975,North Melbourne,1.0,3.0,4.0,11.0,6.0,13.0,11.0,19.0,Fitzroy,4.0,4.0,5.0,9.0,12.0,13.0,17.0,13.0
4,Western Oval,1975-04-26 14:10,1975,Footscray,1.0,0.0,6.0,4.0,9.0,5.0,16.0,13.0,Richmond,2.0,3.0,3.0,7.0,3.0,19.0,4.0,19.0
4,Lake Oval,1975-04-26 14:10,1975,South Melbourne,3.0,3.0,4.0,4.0,6.0,7.0,9.0,15.0,Hawthorn,3.0,6.0,5.0,11.0,7.0,16.0,13.0,21.0
5,Moorabbin Oval,1975-05-03 14:10,1975,St Kilda,3.0,2.0,3.0,6.0,5.0,12.0,7.0,16.0,Carlton,1.0,3.0,6.0,11.0,8.0,16.0,12.0,19.0
5,Waverley Park,1975-05-03 14:10,1975,Footscray,4.0,3.0,6.0,6.0,10.0,8.0,12.0,9.0,Collingwood,1.0,1.0,4.0,8.0,6.0,13.0,9.0,16.0
5,Junction Oval,1975-05-03 14:10,1975,Fitzroy,5.0,0.0,10.0,5.0,14.0,7.0,19.0,11.0,Essendon,5.0,8.0,8.0,11.0,12.0,16.0,15.0,17.0
5,Kardinia Park,1975-05-03 14:10,1975,Geelong,5.0,0.0,7.0,2.0,8.0,3.0,11.0,5.0,North Melbourne,1.0,2.0,7.0,4.0,10.0,10.0,12.0,15.0
5,Princes Park,1975-05-03 14:10,1975,Hawthorn,3.0,5.0,12.0,10.0,13.0,17.0,19.0,22.0,Melbourne,5.0,4.0,7.0,8.0,10.0,12.0,11.0,15.0
5,M.C.G.,1975-05-03 14:10,1975,Richmond,6.0,5.0,9.0,7.0,12.0,13.0,19.0,23.0,South Melbourne,2.0,6.0,5.0,10.0,9.0,12.0,12.0,14.0
6,Princes Park,1975-05-10 14:10,1975,Carlton,3.0,3.0,5.0,6.0,11.0,8.0,16.0,15.0,Hawthorn,2.0,5.0,5.0,8.0,10.0,10.0,12.0,13.0
6,Victoria Park,1975-05-10 14:10,1975,Collingwood,6.0,3.0,8.0,6.0,9.0,9.0,14.0,12.0,Richmond,4.0,1.0,10.0,6.0,17.0,12.0,22.0,14.0
6,Windy Hill,1975-05-10 14:10,1975,Essendon,4.0,8.0,7.0,16.0,11.0,18.0,12.0,21.0,Geelong,2.0,2.0,5.0,9.0,10.0,11.0,15.0,14.0
6,Waverley Park,1975-05-10 14:10,1975,Fitzroy,2.0,4.0,5.0,11.0,9.0,14.0,9.0,20.0,St Kilda,3.0,9.0,5.0,10.0,8.0,13.0,11.0,16.0
6,Arden St,1975-05-10 14:10,1975,North Melbourne,5.0,4.0,11.0,6.0,12.0,9.0,18.0,11.0,Footscray,1.0,4.0,3.0,9.0,7.0,11.0,9.0,12.0
6,M.C.G.,1975-05-10 14:10,1975,Melbourne,4.0,4.0,9.0,9.0,14.0,14.0,22.0,23.0,South Melbourne,6.0,4.0,8.0,8.0,10.0,11.0,13.0,12.0
7,Lake Oval,1975-05-17 14:10,1975,South Melbourne,5.0,2.0,7.0,6.0,8.0,11.0,11.0,11.0,Carlton,3.0,4.0,5.0,7.0,12.0,9.0,19.0,14.0
7,Waverley Park,1975-05-17 14:10,1975,Collingwood,2.0,8.0,5.0,9.0,9.0,17.0,12.0,18.0,North Melbourne,3.0,1.0,7.0,5.0,8.0,7.0,12.0,9.0
7,Western Oval,1975-05-17 14:10,1975,Footscray,2.0,1.0,4.0,4.0,5.0,8.0,8.0,12.0,Essendon,2.0,6.0,6.0,10.0,9.0,14.0,14.0,17.0
7,Princes Park,1975-05-17 14:10,1975,Hawthorn,2.0,1.0,8.0,4.0,13.0,10.0,19.0,16.0,Fitzroy,3.0,3.0,6.0,5.0,11.0,9.0,13.0,12.0
7,Kardinia Park,1975-05-17 14:10,1975,Geelong,3.0,0.0,6.0,3.0,8.0,7.0,13.0,10.0,St Kilda,4.0,2.0,6.0,6.0,7.0,8.0,11.0,14.0
7,M.C.G.,1975-05-17 14:10,1975,Richmond,5.0,1.0,7.0,9.0,13.0,15.0,19.0,18.0,Melbourne,0.0,8.0,2.0,13.0,5.0,16.0,10.0,18.0
8,Princes Park,1975-05-24 14:10,1975,Carlton,5.0,3.0,6.0,3.0,9.0,7.0,16.0,14.0,Melbourne,3.0,8.0,6.0,13.0,9.0,13.0,11.0,15.0
8,Windy Hill,1975-05-24 14:10,1975,Essendon,1.0,2.0,5.0,6.0,7.0,11.0,7.0,13.0,Collingwood,4.0,1.0,8.0,2.0,10.0,7.0,12.0,9.0
8,Junction Oval,1975-05-24 14:10,1975,Fitzroy,7.0,4.0,9.0,7.0,13.0,11.0,13.0,13.0,South Melbourne,2.0,1.0,6.0,4.0,7.0,5.0,11.0,12.0
8,Moorabbin Oval,1975-05-24 14:10,1975,St Kilda,2.0,7.0,2.0,10.0,7.0,21.0,7.0,23.0,Footscray,1.0,2.0,5.0,9.0,5.0,10.0,7.0,12.0
8,Waverley Park,1975-05-24 14:10,1975,Geelong,3.0,1.0,4.0,2.0,5.0,7.0,5.0,10.0,Hawthorn,5.0,2.0,7.0,3.0,10.0,5.0,17.0,11.0
8,Arden St,1975-05-24 14:10,1975,North Melbourne,2.0,2.0,3.0,2.0,7.0,5.0,11.0,8.0,Richmond,1.0,4.0,5.0,9.0,8.0,9.0,9.0,12.0
9,Princes Park,1975-05-31 14:10,1975,Carlton,2.0,6.0,4.0,11.0,10.0,13.0,16.0,19.0,Richmond,3.0,1.0,6.0,4.0,7.0,9.0,9.0,13.0
9,Victoria Park,1975-05-31 14:10,1975,Collingwood,2.0,3.0,5.0,6.0,9.0,7.0,15.0,8.0,St Kilda,3.0,3.0,6.0,4.0,8.0,9.0,13.0,11.0
9,Waverley Park,1975-05-31 14:10,1975,North Melbourne,2.0,6.0,5.0,10.0,9.0,12.0,11.0,17.0,Essendon,0.0,2.0,7.0,4.0,12.0,8.0,15.0,8.0
9,M.C.G.,1975-05-31 14:10,1975,Melbourne,7.0,3.0,9.0,8.0,11.0,12.0,18.0,15.0,Fitzroy,2.0,2.0,7.0,5.0,16.0,5.0,17.0,10.0
9,Western Oval,1975-05-31 14:10,1975,Footscray,1.0,1.0,4.0,6.0,5.0,6.0,8.0,10.0,Hawthorn,6.0,3.0,8.0,5.0,19.0,11.0,20.0,14.0
9,Lake Oval,1975-05-31 14:10,1975,South Melbourne,2.0,6.0,6.0,12.0,8.0,21.0,11.0,26.0,Geelong,3.0,4.0,4.0,7.0,4.0,10.0,7.0,13.0
10,Junction Oval,1975-06-07 14:10,1975,Fitzroy,5.0,0.0,8.0,2.0,13.0,6.0,15.0,7.0,Carlton,3.0,4.0,7.0,5.0,10.0,9.0,16.0,10.0
10,Princes Park,1975-06-07 14:10,1975,Hawthorn,4.0,5.0,8.0,10.0,13.0,20.0,19.0,24.0,Collingwood,5.0,2.0,7.0,3.0,11.0,7.0,13.0,11.0
10,M.C.G.,1975-06-07 14:10,1975,Richmond,4.0,3.0,9.0,7.0,10.0,11.0,19.0,14.0,Essendon,5.0,0.0,6.0,3.0,10.0,7.0,12.0,9.0
10,Waverley Park,1975-06-07 14:10,1975,Footscray,4.0,2.0,7.0,5.0,11.0,8.0,13.0,11.0,South Melbourne,1.0,4.0,2.0,10.0,9.0,12.0,12.0,15.0
10,Kardinia Park,1975-06-07 14:10,1975,Geelong,2.0,1.0,5.0,11.0,9.0,17.0,14.0,20.0,Melbourne,7.0,4.0,10.0,7.0,11.0,11.0,14.0,14.0
10,Moorabbin Oval,1975-06-07 14:10,1975,St Kilda,3.0,1.0,8.0,5.0,13.0,8.0,15.0,9.0,North Melbourne,6.0,5.0,8.0,7.0,14.0,12.0,17.0,19.0
11,Princes Park,1975-06-16 14:10,1975,Carlton,9.0,4.0,12.0,8.0,15.0,11.0,19.0,13.0,Footscray,3.0,2.0,10.0,5.0,14.0,11.0,17.0,13.0
11,M.C.G.,1975-06-16 14:10,1975,Melbourne,4.0,2.0,6.0,6.0,9.0,8.0,14.0,11.0,Collingwood,0.0,6.0,4.0,11.0,8.0,15.0,9.0,19.0
11,Windy Hill,1975-06-16 14:10,1975,Essendon,1.0,6.0,7.0,9.0,9.0,11.0,13.0,12.0,Hawthorn,4.0,0.0,7.0,6.0,14.0,16.0,21.0,20.0
11,Kardinia Park,1975-06-16 14:10,1975,Geelong,2.0,8.0,6.0,10.0,13.0,17.0,13.0,19.0,Fitzroy,2.0,2.0,7.0,6.0,10.0,6.0,14.0,11.0
11,Lake Oval,1975-06-16 14:10,1975,South Melbourne,4.0,4.0,5.0,10.0,9.0,12.0,12.0,16.0,North Melbourne,7.0,2.0,10.0,7.0,14.0,8.0,16.0,12.0
11,Waverley Park,1975-06-16 14:10,1975,St Kilda,1.0,5.0,1.0,8.0,8.0,11.0,14.0,18.0,Richmond,2.0,5.0,9.0,8.0,12.0,11.0,13.0,12.0
12,Princes Park,1975-06-21 14:10,1975,Carlton,8.0,5.0,11.0,8.0,19.0,14.0,23.0,19.0,Geelong,2.0,3.0,3.0,9.0,5.0,12.0,12.0,14.0
12,Waverley Park,1975-06-21 14:10,1975,South Melbourne,4.0,2.0,8.0,3.0,8.0,6.0,11.0,11.0,Collingwood,3.0,2.0,5.0,7.0,8.0,11.0,12.0,13.0
12,Moorabbin Oval,1975-06-21 14:10,1975,St Kilda,3.0,6.0,6.0,9.0,14.0,12.0,21.0,15.0,Essendon,3.0,2.0,7.0,3.0,8.0,6.0,11.0,7.0
12,M.C.G.,1975-06-21 14:10,1975,Richmond,3.0,2.0,6.0,10.0,13.0,12.0,13.0,18.0,Fitzroy,5.0,4.0,6.0,8.0,10.0,13.0,13.0,20.0
12,Western Oval,1975-06-21 14:10,1975,Footscray,3.0,1.0,7.0,6.0,13.0,7.0,20.0,11.0,Melbourne,6.0,4.0,6.0,6.0,10.0,7.0,14.0,8.0
12,Arden St,1975-06-21 14:10,1975,North Melbourne,4.0,2.0,10.0,6.0,12.0,13.0,13.0,17.0,Hawthorn,6.0,4.0,9.0,6.0,16.0,9.0,18.0,12.0
13,Victoria Park,1975-06-28 14:10,1975,Collingwood,2.0,3.0,6.0,3.0,8.0,11.0,9.0,12.0,Carlton,3.0,2.0,6.0,5.0,8.0,7.0,12.0,10.0
13,Windy Hill,1975-06-28 14:10,1975,Essendon,5.0,5.0,9.0,10.0,11.0,11.0,19.0,18.0,South Melbourne,7.0,4.0,8.0,6.0,15.0,9.0,17.0,12.0
13,Junction Oval,1975-06-28 14:10,1975,Fitzroy,2.0,4.0,4.0,6.0,6.0,8.0,11.0,10.0,Footscray,3.0,4.0,5.0,8.0,10.0,15.0,12.0,17.0
13,Kardinia Park,1975-06-28 14:10,1975,Geelong,1.0,4.0,3.0,5.0,6.0,8.0,8.0,13.0,Richmond,2.0,3.0,7.0,5.0,10.0,11.0,13.0,14.0
13,Princes Park,1975-06-28 14:10,1975,Hawthorn,5.0,8.0,6.0,10.0,9.0,17.0,11.0,19.0,St Kilda,2.0,2.0,5.0,10.0,5.0,12.0,7.0,19.0
13,Waverley Park,1975-06-28 14:10,1975,Melbourne,0.0,2.0,2.0,5.0,5.0,6.0,6.0,10.0,North Melbourne,3.0,5.0,5.0,8.0,9.0,11.0,11.0,14.0
14,Windy Hill,1975-07-05 14:10,1975,Essendon,5.0,1.0,9.0,2.0,13.0,3.0,15.0,5.0,Carlton,1.0,4.0,15.0,5.0,22.0,9.0,27.0,13.0
14,Kardinia Park,1975-07-05 14:10,1975,Geelong,2.0,4.0,5.0,9.0,6.0,10.0,14.0,12.0,Collingwood,4.0,5.0,5.0,6.0,8.0,9.0,9.0,11.0
14,Junction Oval,1975-07-05 14:10,1975,Fitzroy,5.0,3.0,7.0,9.0,11.0,10.0,14.0,12.0,North Melbourne,4.0,1.0,9.0,6.0,13.0,11.0,15.0,15.0
14,M.C.G.,1975-07-05 14:10,1975,Richmond,6.0,5.0,11.0,10.0,14.0,16.0,17.0,18.0,Footscray,3.0,3.0,9.0,5.0,11.0,6.0,12.0,10.0
14,Waverley Park,1975-07-05 14:10,1975,Hawthorn,3.0,5.0,5.0,8.0,6.0,9.0,9.0,10.0,South Melbourne,1.0,2.0,2.0,5.0,4.0,6.0,5.0,9.0
14,Moorabbin Oval,1975-07-05 14:10,1975,St Kilda,6.0,1.0,8.0,5.0,12.0,6.0,15.0,11.0,Melbourne,0.0,3.0,2.0,5.0,3.0,9.0,6.0,13.0
15,Waverley Park,1975-07-12 14:10,1975,North Melbourne,1.0,0.0,3.0,1.0,7.0,7.0,9.0,11.0,Carlton,3.0,7.0,3.0,8.0,3.0,11.0,5.0,14.0
15,Victoria Park,1975-07-12 14:10,1975,Collingwood,3.0,4.0,6.0,7.0,11.0,16.0,16.0,19.0,Fitzroy,1.0,2.0,5.0,4.0,7.0,5.0,11.0,7.0
15,M.C.G.,1975-07-12 14:10,1975,Melbourne,3.0,3.0,7.0,9.0,15.0,14.0,19.0,20.0,Essendon,3.0,5.0,6.0,7.0,10.0,11.0,16.0,13.0
15,Western Oval,1975-07-12 14:10,1975,Footscray,4.0,5.0,4.0,7.0,10.0,13.0,13.0,15.0,Geelong,0.0,2.0,3.0,6.0,3.0,6.0,7.0,7.0
15,Princes Park,1975-07-12 14:10,1975,Hawthorn,3.0,2.0,5.0,4.0,10.0,8.0,14.0,10.0,Richmond,0.0,6.0,0.0,10.0,1.0,15.0,2.0,20.0
15,Lake Oval,1975-07-12 14:10,1975,South Melbourne,1.0,3.0,4.0,4.0,7.0,8.0,10.0,10.0,St Kilda,4.0,4.0,9.0,11.0,10.0,13.0,19.0,16.0
16,Princes Park,1975-07-19 14:10,1975,Carlton,5.0,7.0,7.0,10.0,10.0,18.0,11.0,22.0,St Kilda,0.0,7.0,2.0,15.0,3.0,21.0,8.0,27.0
16,Victoria Park,1975-07-19 14:10,1975,Collingwood,3.0,2.0,10.0,5.0,15.0,10.0,16.0,14.0,Footscray,6.0,4.0,11.0,5.0,11.0,6.0,16.0,7.0
16,Waverley Park,1975-07-19 14:10,1975,Essendon,2.0,1.0,6.0,6.0,9.0,9.0,11.0,11.0,Fitzroy,4.0,3.0,7.0,5.0,10.0,11.0,16.0,19.0
16,Arden St,1975-07-19 14:10,1975,North Melbourne,1.0,3.0,7.0,9.0,10.0,19.0,14.0,25.0,Geelong,3.0,6.0,5.0,10.0,5.0,15.0,6.0,19.0
16,M.C.G.,1975-07-19 14:10,1975,Melbourne,3.0,4.0,7.0,12.0,11.0,14.0,15.0,17.0,Hawthorn,4.0,5.0,8.0,8.0,10.0,12.0,17.0,17.0
16,Lake Oval,1975-07-19 14:10,1975,South Melbourne,2.0,3.0,2.0,4.0,4.0,12.0,8.0,12.0,Richmond,6.0,1.0,12.0,7.0,16.0,8.0,26.0,11.0
17,Princes Park,1975-07-26 14:10,1975,Hawthorn,4.0,2.0,8.0,7.0,12.0,10.0,15.0,15.0,Carlton,2.0,0.0,6.0,0.0,11.0,4.0,15.0,11.0
17,M.C.G.,1975-07-26 14:10,1975,Richmond,3.0,2.0,9.0,7.0,12.0,16.0,16.0,19.0,Collingwood,6.0,2.0,7.0,4.0,7.0,5.0,10.0,9.0
17,Kardinia Park,1975-07-26 14:10,1975,Geelong,5.0,5.0,8.0,8.0,10.0,12.0,13.0,16.0,Essendon,3.0,3.0,5.0,6.0,11.0,9.0,16.0,13.0
17,Moorabbin Oval,1975-07-26 14:10,1975,St Kilda,1.0,0.0,4.0,4.0,5.0,10.0,12.0,15.0,Fitzroy,4.0,6.0,6.0,8.0,7.0,14.0,7.0,14.0
17,Western Oval,1975-07-26 14:10,1975,Footscray,0.0,1.0,5.0,8.0,6.0,8.0,9.0,14.0,North Melbourne,5.0,4.0,6.0,5.0,13.0,10.0,17.0,15.0
17,Waverley Park,1975-07-26 14:10,1975,South Melbourne,6.0,2.0,6.0,4.0,7.0,5.0,11.0,9.0,Melbourne,3.0,4.0,7.0,5.0,10.0,11.0,13.0,13.0
18,Princes Park,1975-08-02 14:10,1975,Carlton,8.0,3.0,10.0,8.0,15.0,10.0,19.0,17.0,South Melbourne,4.0,3.0,7.0,6.0,12.0,11.0,15.0,13.0
18,Arden St,1975-08-02 14:10,1975,North Melbourne,1.0,3.0,6.0,10.0,14.0,17.0,15.0,20.0,Collingwood,2.0,4.0,3.0,7.0,3.0,9.0,8.0,10.0
18,Windy Hill,1975-08-02 14:10,1975,Essendon,3.0,7.0,5.0,10.0,8.0,14.0,11.0,17.0,Footscray,6.0,5.0,9.0,10.0,14.0,12.0,19.0,13.0
18,Junction Oval,1975-08-02 14:10,1975,Fitzroy,3.0,9.0,6.0,16.0,10.0,16.0,15.0,23.0,Hawthorn,2.0,4.0,5.0,8.0,8.0,10.0,10.0,19.0
18,Waverley Park,1975-08-02 14:10,1975,St Kilda,4.0,2.0,5.0,6.0,8.0,14.0,11.0,18.0,Geelong,6.0,1.0,8.0,9.0,10.0,10.0,11.0,14.0
18,M.C.G.,1975-08-02 14:10,1975,Melbourne,6.0,2.0,7.0,6.0,13.0,10.0,19.0,13.0,Richmond,1.0,5.0,5.0,10.0,10.0,14.0,12.0,18.0
19,Waverley Park,1975-08-09 14:10,1975,Melbourne,1.0,4.0,2.0,13.0,5.0,19.0,11.0,23.0,Carlton,2.0,5.0,3.0,7.0,5.0,8.0,7.0,9.0
19,Victoria Park,1975-08-09 14:10,1975,Collingwood,2.0,7.0,10.0,10.0,15.0,13.0,20.0,18.0,Essendon,1.0,3.0,8.0,6.0,13.0,6.0,15.0,9.0
19,Lake Oval,1975-08-09 14:10,1975,South Melbourne,4.0,4.0,7.0,13.0,10.0,17.0,13.0,20.0,Fitzroy,6.0,1.0,10.0,10.0,12.0,14.0,16.0,19.0
19,Western Oval,1975-08-09 14:10,1975,Footscray,0.0,3.0,4.0,12.0,5.0,12.0,5.0,16.0,St Kilda,3.0,6.0,4.0,6.0,9.0,13.0,16.0,18.0
19,Princes Park,1975-08-09 14:10,1975,Hawthorn,7.0,4.0,17.0,10.0,22.0,15.0,25.0,23.0,Geelong,3.0,3.0,4.0,6.0,5.0,7.0,8.0,7.0
19,M.C.G.,1975-08-09 14:10,1975,Richmond,3.0,7.0,8.0,9.0,9.0,17.0,13.0,18.0,North Melbourne,3.0,3.0,6.0,6.0,8.0,16.0,13.0,23.0
20,M.C.G.,1975-08-16 14:10,1975,Richmond,2.0,3.0,8.0,8.0,12.0,13.0,13.0,20.0,Carlton,3.0,2.0,8.0,4.0,10.0,8.0,14.0,11.0
20,Moorabbin Oval,1975-08-16 14:10,1975,St Kilda,9.0,5.0,13.0,8.0,16.0,15.0,20.0,17.0,Collingwood,5.0,2.0,11.0,5.0,13.0,9.0,24.0,12.0
20,Windy Hill,1975-08-16 14:10,1975,Essendon,2.0,2.0,9.0,4.0,12.0,11.0,15.0,15.0,North Melbourne,4.0,6.0,6.0,7.0,9.0,10.0,13.0,13.0
20,Junction Oval,1975-08-16 14:10,1975,Fitzroy,6.0,7.0,8.0,13.0,12.0,20.0,13.0,22.0,Melbourne,3.0,1.0,6.0,5.0,9.0,7.0,13.0,11.0
20,Waverley Park,1975-08-16 14:10,1975,Hawthorn,3.0,3.0,6.0,6.0,11.0,11.0,13.0,13.0,Footscray,3.0,2.0,6.0,5.0,9.0,6.0,14.0,9.0
20,Kardinia Park,1975-08-16 14:10,1975,Geelong,4.0,3.0,6.0,5.0,10.0,14.0,12.0,16.0,South Melbourne,5.0,4.0,7.0,9.0,11.0,10.0,15.0,15.0
21,Princes Park,1975-08-23 14:10,1975,Carlton,2.0,3.0,4.0,6.0,7.0,12.0,10.0,14.0,Fitzroy,3.0,2.0,8.0,5.0,10.0,7.0,11.0,13.0
21,Victoria Park,1975-08-23 14:10,1975,Collingwood,0.0,4.0,2.0,10.0,3.0,13.0,7.0,15.0,Hawthorn,0.0,3.0,1.0,3.0,3.0,7.0,3.0,9.0
21,Waverley Park,1975-08-23 14:10,1975,Essendon,6.0,7.0,7.0,9.0,12.0,13.0,17.0,15.0,Richmond,4.0,3.0,12.0,10.0,14.0,12.0,20.0,16.0
21,Lake Oval,1975-08-23 14:10,1975,South Melbourne,2.0,4.0,5.0,9.0,8.0,12.0,10.0,15.0,Footscray,6.0,4.0,10.0,4.0,14.0,7.0,18.0,7.0
21,M.C.G.,1975-08-23 14:10,1975,Melbourne,2.0,0.0,3.0,5.0,4.0,9.0,8.0,16.0,Geelong,3.0,4.0,6.0,8.0,9.0,8.0,10.0,10.0
21,Arden St,1975-08-23 14:10,1975,North Melbourne,3.0,3.0,8.0,8.0,10.0,13.0,16.0,15.0,St Kilda,2.0,2.0,3.0,2.0,4.0,5.0,6.0,5.0
22,Western Oval,1975-08-30 14:10,1975,Footscray,2.0,2.0,5.0,6.0,6.0,10.0,10.0,15.0,Carlton,6.0,4.0,9.0,7.0,16.0,9.0,18.0,11.0
22,Victoria Park,1975-08-30 14:10,1975,Collingwood,3.0,6.0,8.0,7.0,8.0,10.0,14.0,14.0,Melbourne,5.0,1.0,8.0,1.0,11.0,4.0,15.0,7.0
22,Princes Park,1975-08-30 14:10,1975,Hawthorn,4.0,6.0,8.0,12.0,10.0,17.0,14.0,19.0,Essendon,2.0,0.0,6.0,3.0,13.0,4.0,17.0,8.0
22,Waverley Park,1975-08-30 14:10,1975,Fitzroy,1.0,1.0,7.0,3.0,10.0,6.0,14.0,9.0,Geelong,5.0,5.0,9.0,8.0,13.0,9.0,18.0,11.0
